time, x0, y0, z0, x1, y1, z1 
0.83200, -0.28856, -0.16172, 0.73816, 0.05663, -0.09630, 0.65422  
0.83300, -0.32965, -0.22148, 0.74198, 0.00601, -0.08253, 0.66034  
0.83400, -0.32162, -0.16331, 0.70013, 0.03899, -0.09499, 0.62330  
0.83500, -0.28013, -0.12373, 0.68130, 0.05339, -0.06968, 0.67726  
0.83600, -0.30512, -0.27580, 0.71321, 0.00967, -0.09924, 0.66982  
0.83700, -0.32955, -0.27449, 0.72214, 0.03010, -0.09706, 0.63719  
0.83800, -0.24538, -0.16325, 0.67600, 0.04862, -0.10227, 0.66946  
0.83900, -0.25658, -0.31063, 0.67574, 0.06151, -0.09289, 0.66557  
0.84000, -0.26789, -0.38027, 0.69216, 0.04009, -0.07723, 0.68542  
0.84100, -0.27485, -0.24649, 0.68151, 0.05970, -0.09455, 0.67616  
0.84200, -0.25576, -0.24204, 0.65895, 0.07664, -0.11368, 0.67019  
0.84300, -0.25488, -0.27655, 0.68073, 0.05150, -0.13515, 0.64379  
0.84400, -0.23170, -0.31954, 0.73280, 0.07410, -0.11963, 0.68531  
0.84500, -0.29789, -0.26773, 0.74183, 0.06006, -0.13502, 0.68995  
0.84600, -0.22818, -0.24244, 0.72359, 0.06683, -0.14774, 0.67068  
0.84700, -0.27628, -0.23333, 0.71953, 0.06378, -0.11372, 0.67766  
0.84800, -0.24015, -0.19558, 0.71354, 0.05445, -0.13855, 0.67310  
0.84900, -0.26667, -0.24639, 0.75329, 0.02850, -0.13226, 0.68029  
0.85000, -0.23672, -0.19293, 0.71796, 0.09857, -0.13731, 0.66416  
0.85100, -0.30264, -0.04887, 0.71014, 0.05165, -0.14875, 0.68844  
0.85200, -0.19976, -0.15121, 0.69084, 0.05720, -0.13836, 0.68308  
0.85300, -0.30655, -0.22362, 0.70757, 0.04261, -0.14696, 0.67888  
0.85400, -0.25312, -0.09050, 0.66612, 0.10130, -0.14645, 0.70751  
0.85500, -0.25829, -0.03948, 0.64383, 0.08421, -0.14820, 0.67741  
0.85600, -0.27153, -0.12903, 0.63873, 0.12325, -0.13136, 0.71232  
0.85700, -0.23409, -0.17206, 0.65502, 0.08755, -0.14235, 0.68449  
0.85800, -0.23983, -0.13275, 0.63328, 0.04679, -0.14824, 0.70137  
0.85900, -0.25585, -0.09937, 0.60808, 0.10786, -0.14017, 0.69752  
0.86000, -0.24738, -0.19222, 0.60324, 0.09710, -0.14627, 0.69740  
0.86100, -0.21055, -0.24849, 0.58344, 0.10048, -0.13121, 0.70215  
0.86200, -0.27046, -0.23571, 0.56376, 0.07944, -0.13079, 0.70751  
0.86300, -0.25461, -0.25221, 0.53246, 0.06557, -0.11261, 0.71379  
0.86400, -0.24614, -0.30556, 0.51859, 0.04515, -0.13540, 0.68575  
0.86500, -0.24029, -0.34443, 0.50386, 0.11551, -0.11250, 0.71196  
0.86600, -0.23092, -0.35486, 0.49906, 0.03178, -0.11778, 0.68527  
0.86700, -0.25206, -0.35692, 0.47194, 0.10050, -0.11591, 0.76122  
0.86800, -0.27626, -0.38586, 0.47558, 0.05154, -0.10441, 0.68003  
0.86900, -0.19228, -0.43322, 0.47720, 0.05537, -0.10351, 0.73343  
0.87000, -0.27191, -0.44092, 0.51138, 0.05909, -0.10597, 0.72115  
0.87100, -0.28545, -0.41891, 0.51998, 0.07008, -0.12276, 0.72472  
0.87200, -0.21666, -0.42522, 0.52547, 0.10181, -0.10143, 0.72454  
0.87300, -0.28435, -0.43329, 0.54550, 0.04314, -0.09943, 0.75130  
0.87400, -0.23310, -0.42896, 0.53925, 0.07685, -0.09977, 0.74337  
0.87500, -0.28681, -0.36940, 0.53202, 0.06735, -0.08537, 0.74848  
0.87600, -0.24120, -0.37041, 0.51636, 0.05651, -0.09089, 0.73807  
0.87700, -0.23556, -0.38294, 0.50348, 0.07338, -0.07416, 0.75871  
0.87800, -0.27723, -0.33621, 0.50194, 0.06582, -0.08043, 0.73524  
0.87900, -0.21347, -0.30998, 0.46213, 0.02327, -0.08595, 0.72718  
0.88000, -0.30798, -0.28404, 0.47026, 0.00784, -0.09539, 0.73486  
0.88100, -0.22312, -0.32486, 0.43270, 0.08993, -0.07759, 0.74940  
0.88200, -0.27760, -0.29949, 0.41922, 0.08532, -0.07517, 0.75516  
0.88300, -0.27603, -0.25303, 0.38898, 0.03218, -0.08904, 0.71821  
0.88400, -0.26999, -0.31584, 0.41258, -0.04171, -0.08707, 0.71182  
0.88500, -0.27134, -0.32038, 0.41824, 0.03977, -0.08821, 0.76239  
0.88600, -0.29638, -0.26865, 0.42318, 0.06386, -0.09501, 0.74846  
0.88700, -0.24908, -0.26217, 0.41443, 0.04847, -0.08106, 0.73093  
0.88800, -0.30466, -0.27954, 0.44613, 0.01734, -0.07200, 0.72788  
0.88900, -0.26457, -0.30218, 0.45059, 0.01629, -0.10025, 0.72697  
0.89000, -0.27340, -0.31792, 0.47318, 0.04520, -0.09705, 0.73219  
0.89100, -0.25551, -0.29942, 0.49276, 0.01768, -0.10317, 0.72678  
0.89200, -0.25545, -0.31473, 0.51300, 0.13506, -0.07664, 0.71117  
0.89300, -0.27237, -0.31944, 0.54544, 0.00278, -0.08633, 0.70629  
0.89400, -0.30846, -0.29888, 0.55233, 0.00977, -0.09817, 0.73204  
0.89500, -0.30733, -0.32721, 0.56667, 0.04915, -0.08015, 0.71987  
0.89600, -0.31332, -0.34136, 0.58815, 0.02367, -0.08385, 0.72071  
0.89700, -0.29917, -0.34357, 0.59671, 0.03973, -0.10090, 0.71907  
0.89800, -0.28254, -0.36747, 0.59441, 0.00053, -0.09153, 0.70169  
0.89900, -0.29291, -0.35494, 0.59793, 0.03643, -0.08255, 0.71096  
0.90000, -0.30926, -0.35196, 0.59566, 0.02554, -0.09382, 0.71045  
0.90100, -0.28864, -0.39900, 0.59431, 0.06651, -0.09706, 0.70303  
0.90200, -0.30193, -0.39557, 0.57446, 0.03195, -0.08148, 0.69563  
0.90300, -0.30378, -0.36654, 0.55618, 0.02161, -0.09977, 0.69983  
0.90400, -0.26533, -0.38357, 0.53122, 0.02443, -0.08604, 0.69550  
0.90500, -0.29861, -0.39898, 0.52876, 0.01158, -0.10660, 0.67244  
0.90600, -0.25467, -0.37783, 0.51815, 0.05556, -0.09212, 0.67453  
0.90700, -0.27876, -0.36091, 0.52889, 0.04751, -0.10338, 0.66809  
0.90800, -0.27037, -0.38069, 0.51525, 0.00212, -0.12531, 0.65874  
0.90900, -0.28141, -0.35854, 0.49885, 0.01945, -0.12375, 0.66120  
0.91000, -0.29894, -0.30537, 0.49265, 0.05157, -0.11583, 0.67282  
0.91100, -0.28276, -0.29768, 0.48458, 0.00467, -0.13485, 0.64367  
0.91200, -0.29156, -0.35530, 0.50932, 0.02750, -0.14835, 0.63879  
0.91300, -0.27714, -0.31099, 0.49641, 0.04519, -0.11082, 0.66904  
0.91400, -0.25387, -0.24834, 0.48431, 0.03387, -0.14931, 0.62983  
0.91500, -0.25021, -0.27559, 0.49879, 0.02277, -0.14465, 0.64547  
0.91600, -0.27269, -0.27174, 0.50837, 0.04269, -0.14540, 0.63549  
0.91700, -0.28467, -0.20739, 0.50833, 0.01625, -0.15585, 0.62832  
0.91800, -0.26806, -0.17855, 0.50301, 0.03721, -0.15142, 0.62111  
0.91900, -0.28391, -0.19518, 0.51958, 0.04183, -0.17508, 0.60196  
0.92000, -0.25183, -0.20670, 0.51723, 0.03206, -0.18101, 0.57308  
0.92100, -0.27420, -0.18930, 0.53205, 0.04019, -0.19127, 0.55630  
0.92200, -0.24063, -0.17002, 0.51943, 0.04553, -0.18562, 0.55794  
0.92300, -0.27063, -0.15047, 0.53123, 0.06929, -0.20456, 0.53452  
0.92400, -0.21946, -0.18837, 0.53524, 0.02161, -0.21505, 0.53135  
0.92500, -0.27353, -0.18438, 0.54956, 0.05987, -0.21601, 0.52877  
0.92600, -0.22892, -0.16212, 0.54726, 0.04871, -0.21082, 0.54138  
0.92700, -0.24761, -0.16150, 0.55437, 0.04389, -0.20872, 0.53316  
0.92800, -0.22892, -0.17395, 0.55607, 0.04820, -0.21210, 0.52017  
0.92900, -0.23336, -0.15087, 0.55216, 0.07019, -0.20924, 0.52305  
0.93000, -0.22861, -0.12810, 0.54533, 0.05836, -0.20576, 0.53661  
0.93100, -0.22697, -0.13721, 0.55120, 0.05537, -0.20641, 0.52816  
0.93200, -0.21517, -0.12978, 0.54487, 0.03489, -0.21078, 0.50650  
0.93300, -0.22514, -0.10750, 0.53423, 0.04530, -0.20935, 0.49887  
0.93400, -0.22953, -0.06819, 0.51657, 0.06823, -0.21082, 0.50179  
0.93500, -0.22129, -0.09241, 0.52187, 0.06414, -0.22047, 0.50247  
0.93600, -0.19630, -0.10258, 0.51956, 0.08541, -0.21498, 0.50508  
0.93700, -0.20687, -0.04776, 0.51188, 0.04297, -0.21416, 0.48861  
0.93800, -0.18848, -0.00658, 0.49253, 0.07334, -0.21040, 0.48603  
0.93900, -0.19699, -0.01923, 0.49162, 0.07116, -0.21088, 0.48571  
0.94000, -0.19468, -0.03815, 0.47630, 0.07700, -0.23129, 0.47670  
0.94100, -0.19835, 0.01848, 0.45786, 0.07362, -0.20945, 0.46215  
0.94200, -0.19608, 0.03309, 0.44788, 0.08944, -0.21364, 0.47125  
0.94300, -0.18240, 0.01057, 0.45391, 0.06042, -0.22129, 0.47455  
0.94400, -0.16163, 0.00782, 0.42612, 0.08615, -0.22104, 0.44905  
0.94500, -0.19815, 0.04883, 0.43020, 0.08228, -0.21570, 0.45591  
0.94600, -0.15774, 0.06258, 0.40585, 0.07477, -0.20952, 0.46095  
0.94700, -0.18650, 0.04185, 0.41079, 0.08184, -0.21273, 0.46047  
0.94800, -0.17542, 0.03834, 0.41088, 0.07803, -0.21078, 0.45549  
0.94900, -0.16527, 0.05476, 0.40600, 0.06649, -0.21498, 0.42618  
0.95000, -0.16943, 0.07082, 0.40037, 0.08476, -0.20473, 0.44111  
0.95100, -0.15608, -0.00275, 0.42002, 0.07210, -0.21740, 0.43449  
0.95200, -0.14971, 0.00681, 0.41893, 0.10805, -0.21654, 0.42938  
0.95300, -0.18051, 0.05138, 0.42810, 0.07406, -0.21641, 0.41349  
0.95400, -0.15530, 0.01656, 0.42660, 0.08381, -0.21486, 0.40083  
0.95500, -0.19075, -0.01690, 0.45444, 0.08034, -0.22049, 0.43207  
0.95600, -0.13639, -0.02094, 0.44073, 0.06863, -0.21795, 0.40499  
0.95700, -0.18425, 0.01131, 0.45689, 0.08099, -0.22705, 0.39650  
0.95800, -0.19007, 0.00834, 0.45780, 0.09068, -0.23314, 0.40554  
0.95900, -0.16579, -0.07906, 0.47264, 0.06905, -0.23149, 0.39660  
0.96000, -0.11545, -0.03916, 0.45029, 0.06149, -0.24231, 0.37178  
0.96100, -0.20452, 0.01406, 0.44312, 0.09666, -0.23317, 0.41523  
0.96200, -0.15537, -0.06393, 0.42345, 0.07103, -0.22337, 0.40028  
0.96300, -0.18345, -0.11795, 0.43358, 0.07603, -0.23960, 0.39507  
0.96400, -0.16832, -0.07967, 0.43131, 0.05150, -0.23310, 0.39879  
0.96500, -0.16790, -0.07860, 0.42614, 0.06952, -0.23823, 0.40316  
0.96600, -0.19518, -0.11547, 0.44147, 0.04539, -0.23312, 0.38486  
0.96700, -0.14517, -0.12135, 0.41796, 0.07488, -0.22511, 0.40764  
0.96800, -0.20720, -0.11194, 0.41882, 0.06536, -0.22541, 0.40209  
0.96900, -0.18927, -0.11412, 0.41077, 0.04206, -0.22226, 0.40121  
0.97000, -0.18044, -0.12934, 0.42297, 0.04807, -0.21580, 0.39757  
0.97100, -0.18190, -0.13098, 0.43856, 0.02663, -0.21589, 0.41185  
0.97200, -0.19148, -0.11189, 0.43720, 0.04610, -0.21336, 0.40588  
0.97300, -0.23594, -0.09502, 0.44867, 0.05396, -0.20668, 0.42500  
0.97400, -0.20973, -0.10136, 0.44542, 0.04356, -0.18171, 0.44178  
0.97500, -0.24002, -0.09792, 0.46793, 0.01104, -0.17889, 0.43791  
0.97600, -0.19131, -0.08718, 0.47813, 0.01898, -0.16392, 0.46083  
0.97700, -0.25135, -0.05058, 0.51958, 0.11759, -0.19587, 0.50877  
0.97800, -0.24944, -0.09726, 0.51811, 0.03778, -0.14534, 0.48006  
0.97900, -0.27002, -0.12163, 0.51151, -0.00751, -0.14351, 0.47832  
0.98000, -0.28160, -0.10609, 0.49484, 0.00887, -0.15247, 0.51638  
0.98100, -0.26642, -0.09132, 0.48765, 0.03813, -0.11038, 0.49572  
0.98200, -0.28116, -0.11749, 0.51546, 0.00553, -0.16304, 0.51727  
0.98300, -0.20613, -0.15478, 0.51016, 0.00427, -0.09703, 0.55586  
0.98400, -0.28358, -0.16344, 0.50594, 0.02556, -0.12167, 0.52574  
0.98500, -0.32633, -0.15394, 0.49913, 0.07748, -0.12079, 0.54064  
0.98600, -0.28978, -0.22131, 0.49042, -0.01389, -0.12024, 0.55235  
0.98700, -0.28700, -0.32761, 0.50951, -0.01768, -0.11007, 0.54668  
0.98800, -0.27008, -0.34452, 0.52301, 0.00595, -0.10647, 0.56250  
0.98900, -0.36392, -0.30455, 0.52021, 0.01108, -0.11992, 0.58264  
0.99000, -0.21084, -0.35334, 0.52237, 0.01900, -0.11765, 0.56847  
0.99100, -0.31590, -0.41574, 0.59750, 0.02239, -0.10475, 0.61604  
0.99200, -0.27781, -0.41943, 0.58668, 0.03134, -0.09466, 0.66118  
0.99300, -0.31769, -0.43619, 0.61037, 0.04162, -0.08211, 0.66309  
0.99400, -0.26108, -0.42814, 0.58744, 0.04034, -0.07969, 0.62567  
0.99500, -0.36800, -0.36930, 0.62971, 0.04850, -0.08348, 0.67669  
0.99600, -0.22139, -0.44395, 0.62094, 0.00824, -0.07004, 0.62738  
0.99700, -0.26854, -0.49948, 0.64917, 0.03763, -0.13254, 0.67457  
0.99800, -0.34582, -0.42545, 0.63028, 0.07669, -0.10744, 0.68392  
0.99900, -0.29827, -0.36510, 0.58758, 0.06714, -0.07292, 0.70467  
1.00000, -0.26817, -0.44279, 0.62716, 0.05959, -0.07608, 0.68645  
1.00100, -0.26274, -0.54222, 0.64661, 0.08518, -0.10366, 0.69195  
1.00200, -0.29745, -0.39297, 0.62099, -0.00238, -0.07526, 0.71686  
1.00300, -0.32948, -0.32457, 0.57734, 0.15530, -0.12123, 0.70543  
1.00400, -0.16056, -0.50068, 0.59448, 0.06628, -0.08963, 0.71957  
1.00500, -0.34658, -0.38309, 0.65542, 0.09264, -0.13435, 0.74966  
1.00600, -0.17227, -0.27794, 0.59069, 0.12482, -0.17076, 0.69126  
1.00700, -0.20975, -0.29018, 0.62418, 0.09062, -0.14671, 0.66231  
1.00800, -0.30073, -0.35572, 0.63053, 0.11204, -0.14420, 0.70824  
1.00900, -0.22547, -0.33192, 0.63278, 0.07107, -0.17300, 0.71114  
1.01000, -0.31622, -0.21015, 0.62420, 0.15003, -0.22501, 0.73915  
1.01100, -0.14818, -0.22308, 0.60677, 0.18490, -0.19463, 0.70278  
1.01200, -0.21536, -0.24963, 0.63755, 0.16424, -0.16157, 0.75735  
1.01300, -0.26358, -0.22970, 0.63721, 0.07895, -0.20346, 0.68672  
1.01400, -0.25232, -0.17883, 0.62792, 0.14997, -0.18751, 0.76202  
1.01500, -0.27878, -0.11780, 0.64104, 0.15205, -0.22581, 0.74198  
1.01600, -0.27477, -0.19459, 0.70066, 0.19024, -0.20519, 0.83359  
1.01700, -0.21601, -0.20739, 0.69357, 0.17145, -0.21837, 0.79475  
1.01800, -0.19655, 0.00160, 0.64310, 0.13700, -0.14061, 0.75758  
1.01900, -0.24151, -0.00154, 0.67133, 0.16344, -0.17239, 0.80029  
1.02000, -0.23579, -0.17414, 0.68529, 0.24706, -0.19165, 0.80637  
1.02100, -0.28139, -0.17420, 0.66626, 0.13914, -0.22429, 0.81545  
1.02200, -0.12733, -0.07080, 0.60553, 0.14902, -0.19783, 0.81633  
1.02300, -0.32684, -0.02340, 0.65275, 0.18438, -0.21240, 0.75115  
1.02400, -0.17544, -0.23712, 0.60833, 0.17662, -0.22417, 0.80595  
1.02500, -0.29062, -0.09655, 0.56499, 0.16113, -0.18103, 0.81520  
1.02600, -0.10836, -0.07900, 0.46907, 0.18248, -0.19371, 0.78274  
1.02700, -0.48403, -0.13817, 0.70044, 0.15081, -0.16006, 0.83042  
1.02800, 0.09996, -0.30445, 0.55254, 0.10998, -0.15373, 0.86645  
1.02900, -0.47997, -0.02392, 0.65216, 0.18167, -0.24832, 0.83378  
1.03000, -0.09619, -0.22993, 0.49509, 0.09754, -0.21379, 0.79399  
1.03100, -0.40876, -0.18511, 0.59622, 0.18454, -0.17508, 0.80864  
1.03200, -0.19308, -0.19199, 0.56448, 0.12051, -0.21498, 0.84242  
1.03300, -0.21673, -0.27830, 0.59914, 0.20754, -0.19201, 0.89275  
1.03400, -0.34206, -0.23628, 0.60587, 0.13216, -0.24813, 0.84570  
1.03500, -0.13657, -0.31399, 0.53547, 0.12964, -0.17855, 0.74518  
1.03600, -0.35463, -0.23787, 0.65746, 0.15926, -0.17096, 0.85041  
1.03700, -0.21254, -0.33386, 0.61485, 0.11942, -0.19978, 0.83626  
1.03800, -0.27351, -0.40436, 0.66191, 0.14484, -0.23811, 0.85461  
1.03900, -0.25267, -0.32440, 0.58508, 0.14448, -0.23178, 0.80349  
1.04000, -0.34973, -0.34794, 0.58439, 0.11463, -0.20048, 0.83647  
1.04100, -0.25099, -0.43282, 0.61022, 0.12949, -0.22860, 0.80847  
1.04200, -0.28936, -0.40478, 0.63040, 0.12573, -0.21416, 0.84679  
1.04300, -0.24734, -0.39351, 0.59570, 0.10525, -0.24847, 0.79075  
1.04400, -0.30420, -0.42217, 0.61312, 0.12562, -0.22844, 0.83284  
1.04500, -0.31494, -0.43539, 0.64009, 0.15339, -0.23022, 0.82981  
1.04600, -0.30149, -0.46366, 0.64116, 0.12094, -0.23441, 0.81684  
1.04700, -0.33451, -0.43053, 0.64808, 0.08766, -0.23397, 0.80400  
1.04800, -0.28959, -0.39898, 0.66374, 0.15287, -0.24731, 0.78569  
1.04900, -0.33695, -0.43758, 0.70913, 0.04986, -0.19915, 0.81104  
1.05000, -0.35158, -0.46087, 0.74585, 0.07113, -0.22982, 0.82130  
1.05100, -0.34464, -0.43472, 0.78024, 0.12339, -0.24033, 0.80870  
1.05200, -0.33440, -0.44462, 0.80595, 0.10376, -0.23851, 0.80070  
1.05300, -0.33180, -0.43547, 0.82891, 0.09468, -0.22141, 0.84126  
1.05400, -0.36095, -0.42093, 0.86687, 0.13430, -0.25393, 0.84225  
1.05500, -0.36789, -0.44901, 0.87030, 0.10904, -0.19480, 0.80242  
1.05600, -0.43488, -0.44048, 0.92703, 0.05697, -0.22663, 0.87507  
1.05700, -0.35887, -0.39932, 0.90305, 0.09405, -0.23916, 0.83448  
1.05800, -0.42196, -0.39627, 0.91692, 0.13481, -0.18787, 0.83010  
1.05900, -0.45609, -0.42122, 0.95648, 0.10313, -0.21618, 0.91597  
1.06000, -0.36337, -0.38483, 0.95877, 0.07565, -0.22593, 0.87280  
1.06100, -0.41700, -0.35831, 0.95388, 0.10798, -0.20088, 0.89325  
1.06200, -0.44621, -0.39150, 0.95802, 0.06721, -0.23020, 0.88676  
1.06300, -0.41922, -0.33712, 0.93479, 0.08278, -0.23354, 0.92407  
1.06400, -0.48117, -0.32850, 0.95177, 0.07666, -0.22869, 0.91192  
1.06500, -0.33909, -0.37214, 0.94873, 0.14095, -0.24866, 0.93935  
1.06600, -0.41384, -0.32585, 0.95995, 0.13216, -0.24094, 0.93647  
1.06700, -0.39623, -0.29531, 0.93647, 0.10141, -0.21261, 0.97967  
1.06800, -0.50255, -0.33958, 0.97240, 0.15663, -0.28799, 0.96651  
1.06900, -0.42927, -0.38120, 0.94666, 0.08823, -0.26659, 0.96231  
1.07000, -0.46701, -0.26487, 0.93843, 0.12060, -0.26993, 0.98385  
1.07100, -0.44672, -0.26552, 0.94574, 0.10410, -0.23972, 1.00855  
1.07200, -0.44716, -0.37037, 0.99298, 0.16216, -0.23045, 0.99600  
1.07300, -0.46335, -0.36144, 1.02285, 0.12533, -0.24517, 1.05299  
1.07400, -0.43392, -0.27342, 1.02539, 0.14395, -0.26836, 1.05671  
1.07500, -0.43375, -0.29999, 1.05740, 0.19997, -0.22871, 1.01522  
1.07600, -0.45509, -0.40436, 1.08669, 0.18450, -0.21595, 1.09701  
1.07700, -0.42942, -0.40829, 1.11589, 0.13710, -0.23514, 1.10771  
1.07800, -0.54182, -0.34695, 1.12993, 0.12499, -0.25522, 1.07338  
1.07900, -0.41096, -0.36615, 1.11029, 0.09184, -0.25618, 1.09428  
1.08000, -0.48477, -0.45298, 1.16077, 0.15797, -0.22787, 1.11452  
1.08100, -0.41956, -0.50577, 1.15456, 0.21124, -0.24532, 1.12705  
1.08200, -0.43627, -0.48481, 1.15372, 0.20273, -0.27281, 1.17214  
1.08300, -0.44825, -0.48136, 1.14887, 0.11847, -0.25217, 1.16974  
1.08400, -0.45389, -0.54060, 1.17205, 0.17279, -0.27748, 1.20230  
1.08500, -0.44668, -0.56435, 1.14212, 0.14769, -0.25957, 1.15526  
1.08600, -0.48574, -0.53904, 1.12577, 0.16954, -0.25486, 1.21138  
1.08700, -0.46150, -0.58695, 1.13138, 0.19327, -0.25545, 1.23072  
1.08800, -0.48590, -0.63334, 1.11530, 0.20521, -0.25915, 1.27792  
1.08900, -0.47302, -0.56906, 1.10134, 0.15167, -0.23487, 1.24266  
1.09000, -0.44664, -0.60444, 1.07868, 0.18969, -0.24858, 1.27377  
1.09100, -0.51279, -0.65125, 1.12774, 0.21416, -0.25108, 1.28119  
1.09200, -0.47382, -0.60287, 1.08955, 0.15272, -0.25490, 1.26345  
1.09300, -0.45649, -0.56753, 1.06852, 0.39076, -0.19878, 1.29484  
1.09400, -0.56499, -0.64909, 1.10916, 0.21162, -0.32885, 1.33993  
1.09500, -0.50613, -0.65836, 1.14435, 0.22276, -0.26850, 1.28691  
1.09600, -0.45395, -0.58561, 1.10081, 0.14074, -0.21778, 1.27663  
1.09700, -0.38935, -0.54258, 1.13279, 0.23729, -0.17717, 1.36303  
1.09800, -0.39360, -0.59902, 1.15866, 0.23266, -0.28461, 1.31161  
1.09900, -0.56887, -0.55916, 1.24075, 0.21311, -0.25703, 1.31086  
1.10000, -0.45004, -0.49685, 1.20707, 0.20399, -0.24649, 1.37094  
1.10100, -0.51321, -0.44857, 1.26339, 0.27147, -0.25059, 1.36971  
1.10200, -0.50486, -0.50829, 1.31943, 0.24429, -0.27719, 1.34451  
1.10300, -0.53230, -0.47754, 1.32839, 0.26627, -0.30277, 1.36688  
1.10400, -0.50346, -0.42809, 1.30245, 0.23121, -0.25314, 1.38281  
1.10500, -0.51468, -0.42112, 1.32862, 0.21948, -0.27029, 1.42954  
1.10600, -0.46547, -0.42509, 1.34865, 0.20845, -0.25961, 1.38084  
1.10700, -0.37436, -0.37497, 1.34512, 0.28980, -0.29959, 1.40179  
1.10800, -0.52649, -0.45706, 1.36404, 0.26678, -0.32827, 1.40320  
1.10900, -0.39082, -0.40407, 1.32103, 0.29913, -0.33451, 1.49914  
1.11000, -0.63957, -0.38626, 1.35176, 0.28055, -0.30579, 1.41655  
1.11100, -0.42267, -0.38464, 1.28618, 0.32986, -0.36221, 1.51049  
1.11200, -0.52259, -0.37725, 1.32601, 0.35759, -0.38574, 1.57125  
1.11300, -0.44619, -0.31507, 1.30884, 0.41752, -0.61071, 1.59235  
1.11400, -0.34195, -0.28906, 1.25410, 0.74268, -0.64186, 1.93354  
1.11500, -0.23907, -0.21280, 1.23720, 0.90321, -0.46635, 2.21354  
1.11600, -0.06914, -0.00351, 1.19509, 0.76994, -0.24551, 2.36677  
1.11700, -0.28038, 0.16542, 1.13529, 0.46068, -0.08177, 2.44972  
1.11800, -0.31616, 0.24908, 1.08002, 0.24359, 0.12218, 2.40536  
1.11900, -0.43089, 0.40562, 1.01442, 0.59013, -0.12932, 2.62518  
1.12000, -0.16253, 0.42330, 0.90744, 0.52542, 0.09935, 2.92963  
1.12100, -0.49229, 0.40922, 0.87692, 0.45649, 0.09848, 2.64267  
1.12200, -0.53032, 0.31601, 0.84341, 0.72254, 0.10189, 2.81675  
1.12300, -0.30655, 0.21044, 0.63093, 0.39749, 0.18566, 2.94796  
1.12400, -0.53511, 0.22951, 0.53577, 0.64144, 0.12583, 2.79135  
1.12500, -0.38471, 0.09594, 0.32410, 0.32398, 0.12617, 2.49859  
1.12600, -0.60364, 0.01852, 0.29490, 0.34664, 0.08533, 2.38214  
1.12700, -0.41023, -0.20864, 0.23232, 0.43438, -0.05808, 2.11391  
1.12800, -0.47413, -0.33661, 0.20851, 0.40783, -0.16506, 1.87677  
1.12900, -0.59933, -0.53986, 0.27269, 0.18766, -0.05011, 1.87775  
1.13000, -0.42683, -0.70286, 0.28196, 0.28908, -0.47861, 1.54003  
1.13100, -0.39864, -0.82190, 0.35862, 0.28284, -0.44807, 1.44554  
1.13200, -0.60478, -0.89355, 0.53120, 0.25320, -0.43306, 1.41678  
1.13300, -0.42667, -1.19081, 0.68720, 0.26915, -0.46734, 1.23579  
1.13400, -0.54243, -1.20192, 0.87711, 0.24094, -0.45990, 1.28801  
1.13500, -0.57938, -1.00950, 1.07721, 0.00000, -0.55048, 1.17342  
1.13600, -0.56263, -1.16159, 1.25402, 0.20304, -0.59975, 1.12055  
1.13700, -0.69279, -1.20579, 1.47333, 0.20416, -0.62796, 1.16238  
1.13800, -0.86105, -0.99573, 1.53299, 0.07999, -0.56202, 1.04692  
1.13900, -0.76752, -0.81814, 1.62159, 0.01741, -0.56559, 1.14407  
1.14000, -0.80671, -0.75605, 1.89230, 0.01720, -0.49942, 1.05492  
1.14100, -0.63673, -0.70091, 1.95889, 0.05297, -0.57016, 0.96340  
1.14200, -0.80961, -0.42912, 2.14632, -0.07124, -0.53099, 0.96216  
1.14300, -0.91852, -0.27199, 2.16064, 0.00406, -0.50827, 1.02316  
1.14400, -0.90584, -0.06281, 2.17825, 0.03647, -0.49629, 1.04370  
1.14500, -0.82844, 0.07111, 2.20572, 0.02911, -0.48985, 1.07346  
1.14600, -0.88320, 0.24931, 2.24697, -0.01863, -0.45116, 1.12038  
1.14700, -0.76933, 0.49423, 2.23577, 0.02340, -0.39982, 1.02345  
1.14800, -0.73990, 0.59471, 2.17573, 0.02619, -0.40945, 1.14321  
1.14900, -0.80864, 0.58558, 2.12049, 0.03017, -0.42225, 1.12322  
1.15000, -0.78232, 0.73286, 1.89283, 0.03771, -0.32057, 1.15517  
1.15100, -0.76344, 0.74528, 1.79922, -0.01610, -0.35070, 1.21260  
1.15200, -0.75535, 0.70330, 1.75972, 0.02768, -0.29457, 1.17428  
1.15300, -0.69696, 0.62618, 1.60269, 0.04246, -0.23197, 1.31010  
1.15400, -0.70829, 0.57405, 1.45239, 0.06638, -0.27855, 1.29461  
1.15500, -0.72100, 0.40173, 1.24521, 0.02785, -0.33701, 1.18668  
1.15600, -0.75605, 0.25089, 1.16354, 0.00551, -0.26770, 1.24598  
1.15700, -0.64054, 0.14261, 1.05597, 0.05451, -0.31687, 1.23056  
1.15800, -0.70652, -0.01822, 1.00847, 0.09319, -0.31275, 1.26507  
1.15900, -0.60572, -0.23552, 0.90172, 0.00488, -0.33224, 1.21830  
1.16000, -0.63457, -0.37975, 0.90069, 0.03963, -0.30054, 1.19177  
1.16100, -0.61686, -0.49746, 0.88169, 0.02823, -0.32005, 1.22395  
1.16200, -1.71442, -1.63221, 2.73167, -0.01961, -0.36383, 1.26444  
1.16300, 0.91600, -1.61573, 2.13390, -0.13628, -0.37104, 1.28002  
