time, x0, y0, z0, x1, y1, z1 
0.42659, -0.00830, -0.82211, 0.55180, 0.00000, 0.00000, -nan  
0.42710, -0.00809, -0.82369, 0.54993, 0.00000, 0.00000, -nan  
0.42757, -0.00658, -0.82504, 0.55231, 0.00000, 0.00000, -nan  
0.42810, -0.00822, -0.82268, 0.55391, 0.00000, 0.00000, -nan  
0.42858, -0.00988, -0.82159, 0.55149, 0.00000, 0.00000, -nan  
0.42911, -0.00786, -0.82338, 0.55042, 0.00000, 0.00000, -nan  
0.42956, -0.00620, -0.82081, 0.55092, 0.00000, 0.00000, -nan  
0.43055, -0.00957, -0.82153, 0.54762, 0.00000, 0.00000, -nan  
0.43105, -0.00977, -0.82285, 0.55052, 0.00000, 0.00000, -nan  
0.43155, -0.01062, -0.82172, 0.55111, 0.00000, 0.00000, -nan  
0.43203, -0.00662, -0.82218, 0.54995, 0.00000, 0.00000, -nan  
0.43257, -0.00984, -0.82090, 0.54802, 0.00000, 0.00000, -nan  
0.43306, -0.00786, -0.82129, 0.54686, 0.00000, 0.00000, -nan  
0.43406, -0.00910, -0.82050, 0.54962, 0.00000, 0.00000, -nan  
0.43456, -0.00872, -0.82106, 0.55065, 0.00000, 0.00000, -nan  
0.43501, -0.00755, -0.82100, 0.54993, 0.00000, 0.00000, -nan  
0.43553, -0.00742, -0.82176, 0.54996, 0.00000, 0.00000, -nan  
0.43600, -0.00923, -0.82466, 0.55151, 0.00000, 0.00000, -nan  
0.43652, -0.01001, -0.82382, 0.55054, 0.00000, 0.00000, -nan  
0.43702, -0.00751, -0.82258, 0.54932, 0.00000, 0.00000, -nan  
0.43751, -0.00900, -0.82172, 0.55096, 0.00000, 0.00000, -nan  
0.43800, -0.00917, -0.82342, 0.54867, 0.00000, 0.00000, -nan  
0.43849, -0.00982, -0.82396, 0.54785, 0.00000, 0.00000, -nan  
0.43897, -0.00862, -0.82411, 0.55000, 0.00000, 0.00000, -nan  
0.43950, -0.00643, -0.82287, 0.55080, 0.00000, 0.00000, -nan  
0.44000, -0.00553, -0.82411, 0.54893, 0.00000, 0.00000, -nan  
0.44049, -0.00296, -0.82067, 0.54796, 0.00000, 0.00000, -nan  
0.44099, -0.01022, -0.82001, 0.55119, 0.00000, 0.00000, -nan  
0.44148, -0.01146, -0.81987, 0.55248, 0.00000, 0.00000, -nan  
0.44199, -0.00692, -0.82325, 0.55035, 0.00000, 0.00000, -nan  
0.44247, -0.00525, -0.82201, 0.55115, 0.00000, 0.00000, -nan  
0.44298, -0.01045, -0.82361, 0.55048, 0.00000, 0.00000, -nan  
0.44347, -0.01148, -0.82207, 0.55029, 0.00000, 0.00000, -nan  
0.44394, -0.00778, -0.82335, 0.54987, 0.00000, 0.00000, -nan  
0.44448, -0.00786, -0.82472, 0.54834, 0.00000, 0.00000, -nan  
0.44492, -0.00830, -0.82497, 0.54920, 0.00000, 0.00000, -nan  
0.44591, -0.01038, -0.82249, 0.55079, 0.00000, 0.00000, -nan  
0.44642, -0.01019, -0.82382, 0.55130, 0.00000, 0.00000, -nan  
0.44695, -0.00805, -0.82312, 0.55073, 0.00000, 0.00000, -nan  
0.44743, -0.00509, -0.81776, 0.55252, 0.00000, 0.00000, -nan  
0.44793, -0.00818, -0.81863, 0.55180, 0.00000, 0.00000, -nan  
0.44840, -0.00967, -0.82083, 0.55037, 0.00000, 0.00000, -nan  
0.44938, -0.00885, -0.82378, 0.55038, 0.00000, 0.00000, -nan  
0.44991, -0.00755, -0.82237, 0.55038, 0.00000, 0.00000, -nan  
0.45039, -0.00723, -0.82451, 0.55229, 0.00000, 0.00000, -nan  
0.45086, -0.00700, -0.82529, 0.55115, 0.00000, 0.00000, -nan  
0.45140, -0.00921, -0.82258, 0.55000, 0.00000, 0.00000, -nan  
0.45191, -0.00961, -0.82251, 0.54968, 0.00000, 0.00000, -nan  
0.45237, -0.00681, -0.82317, 0.54886, 0.00000, 0.00000, -nan  
0.45287, -0.00963, -0.82296, 0.54876, 0.00000, 0.00000, -nan  
0.45334, -0.00696, -0.82266, 0.54813, 0.00000, 0.00000, -nan  
0.45387, -0.00717, -0.82346, 0.54634, 0.00000, 0.00000, -nan  
0.45435, -0.00875, -0.82418, 0.55004, 0.00000, 0.00000, -nan  
0.45485, -0.00675, -0.82273, 0.54827, 0.00000, 0.00000, -nan  
0.45533, -0.01108, -0.82352, 0.54884, 0.00000, 0.00000, -nan  
0.45583, -0.01148, -0.82476, 0.55136, 0.00000, 0.00000, -nan  
0.45634, -0.00788, -0.82308, 0.54962, 0.00000, 0.00000, -nan  
0.45683, -0.00900, -0.82401, 0.54775, 0.00000, 0.00000, -nan  
0.45734, -0.00467, -0.82115, 0.54970, 0.00000, 0.00000, -nan  
0.45781, -0.00757, -0.82329, 0.54955, 0.00000, 0.00000, -nan  
0.45835, -0.01041, -0.82451, 0.55054, 0.00000, 0.00000, -nan  
0.45882, -0.00807, -0.81987, 0.55191, 0.00000, 0.00000, -nan  
0.45930, -0.01047, -0.82283, 0.55086, 0.00000, 0.00000, -nan  
0.45980, -0.01225, -0.82436, 0.55105, 0.00000, 0.00000, -nan  
0.46030, -0.00687, -0.82590, 0.54819, 0.00000, 0.00000, -nan  
0.46079, -0.00921, -0.82380, 0.54974, 0.00000, 0.00000, -nan  
0.46131, -0.00832, -0.82222, 0.54752, 0.00000, 0.00000, -nan  
0.46178, -0.00666, -0.82144, 0.54926, 0.00000, 0.00000, -nan  
0.46226, -0.00397, -0.82176, 0.55071, 0.00000, 0.00000, -nan  
0.46327, -0.00570, -0.82352, 0.54930, 0.00000, 0.00000, -nan  
0.46425, -0.01131, -0.82447, 0.54884, 0.00000, 0.00000, -nan  
0.46476, -0.01135, -0.82256, 0.55220, 0.00000, 0.00000, -nan  
0.46523, -0.00751, -0.82268, 0.54949, 0.00000, 0.00000, -nan  
0.46575, -0.01074, -0.82203, 0.54922, 0.00000, 0.00000, -nan  
0.46622, -0.00837, -0.82298, 0.55086, 0.00000, 0.00000, -nan  
0.46677, -0.00757, -0.82239, 0.55552, 0.00000, 0.00000, -nan  
0.46722, -0.00561, -0.82115, 0.55349, 0.00000, 0.00000, -nan  
0.46823, -0.00729, -0.82439, 0.54871, 0.00000, 0.00000, -nan  
0.46874, -0.00666, -0.82378, 0.54951, 0.00000, 0.00000, -nan  
0.46922, -0.00629, -0.82140, 0.55176, 0.00000, 0.00000, -nan  
0.46973, -0.00710, -0.82216, 0.55132, 0.00000, 0.00000, -nan  
0.47022, -0.01013, -0.82340, 0.54976, 0.00000, 0.00000, -nan  
0.47070, -0.01015, -0.82335, 0.54806, 0.00000, 0.00000, -nan  
0.47120, -0.00477, -0.81903, 0.55098, 0.00000, 0.00000, -nan  
0.47173, -0.00685, -0.82371, 0.55111, 0.00000, 0.00000, -nan  
0.47224, -0.01080, -0.82371, 0.54989, 0.00000, 0.00000, -nan  
0.47274, -0.00868, -0.82111, 0.55040, 0.00000, 0.00000, -nan  
0.47323, -0.00652, -0.82239, 0.54932, 0.00000, 0.00000, -nan  
0.47372, -0.00629, -0.82325, 0.55233, 0.00000, 0.00000, -nan  
0.47419, -0.01226, -0.82485, 0.55090, 0.00000, 0.00000, -nan  
0.47473, -0.00593, -0.82174, 0.55105, 0.00000, 0.00000, -nan  
0.47514, -0.01009, -0.82022, 0.55044, 0.00000, 0.00000, -nan  
0.47571, -0.00900, -0.82287, 0.55035, 0.00000, 0.00000, -nan  
0.47619, -0.00216, -0.82254, 0.55038, 0.00000, 0.00000, -nan  
0.47665, -0.00864, -0.82272, 0.55183, 0.00000, 0.00000, -nan  
0.47714, -0.00862, -0.82151, 0.55063, 0.00000, 0.00000, -nan  
0.47763, -0.00578, -0.81825, 0.54905, 0.00000, 0.00000, -nan  
0.47811, -0.00755, -0.81861, 0.55136, 0.00000, 0.00000, -nan  
0.47864, -0.00931, -0.82275, 0.55040, 0.00000, 0.00000, -nan  
0.47912, -0.01219, -0.82165, 0.54962, 0.00000, 0.00000, -nan  
0.47960, -0.00957, -0.82157, 0.54947, 0.00000, 0.00000, -nan  
0.48010, -0.00805, -0.82367, 0.55040, 0.00000, 0.00000, -nan  
0.48062, -0.00710, -0.82191, 0.54955, 0.00000, 0.00000, -nan  
0.48110, -0.00689, -0.82230, 0.54876, 0.00000, 0.00000, -nan  
0.48163, -0.01038, -0.82348, 0.55054, 0.00000, 0.00000, -nan  
0.48211, -0.00948, -0.82294, 0.54949, 0.00000, 0.00000, -nan  
0.48258, -0.00645, -0.82136, 0.55244, 0.00000, 0.00000, -nan  
0.48311, -0.00769, -0.82140, 0.55153, 0.00000, 0.00000, -nan  
0.48357, -0.00824, -0.82403, 0.54905, 0.00000, 0.00000, -nan  
0.48410, -0.00732, -0.82539, 0.55151, 0.00000, 0.00000, -nan  
0.48460, -0.00547, -0.82195, 0.55231, 0.00000, 0.00000, -nan  
0.48508, -0.00629, -0.82191, 0.55347, 0.00000, 0.00000, -nan  
0.48556, -0.00635, -0.82092, 0.55000, 0.00000, 0.00000, -nan  
0.48609, -0.00729, -0.82216, 0.55098, 0.00000, 0.00000, -nan  
0.48658, -0.00895, -0.82022, 0.55315, 0.00000, 0.00000, -nan  
0.48708, -0.00620, -0.82211, 0.55185, 0.00000, 0.00000, -nan  
0.48758, -0.01070, -0.82382, 0.54916, 0.00000, 0.00000, -nan  
0.48808, -0.00902, -0.82230, 0.55199, 0.00000, 0.00000, -nan  
0.48855, -0.00914, -0.81989, 0.55201, 0.00000, 0.00000, -nan  
0.48907, -0.00999, -0.82150, 0.55120, 0.00000, 0.00000, -nan  
0.48955, -0.00841, -0.82212, 0.55225, 0.00000, 0.00000, -nan  
0.49005, -0.00713, -0.82050, 0.55099, 0.00000, 0.00000, -nan  
0.49053, -0.00708, -0.82041, 0.55044, 0.00000, 0.00000, -nan  
0.49103, -0.00845, -0.82027, 0.55120, 0.00000, 0.00000, -nan  
0.49150, -0.00761, -0.82039, 0.55285, 0.00000, 0.00000, -nan  
0.49201, -0.00923, -0.82420, 0.55271, 0.00000, 0.00000, -nan  
0.49249, -0.00805, -0.81978, 0.55279, 0.00000, 0.00000, -nan  
0.49298, -0.00580, -0.82165, 0.55222, 0.00000, 0.00000, -nan  
0.49350, -0.01019, -0.81726, 0.54920, 0.00000, 0.00000, -nan  
0.49402, -0.01074, -0.81881, 0.55010, 0.00000, 0.00000, -nan  
0.49448, -0.00866, -0.82047, 0.55073, 0.00000, 0.00000, -nan  
0.49498, -0.01024, -0.82222, 0.55326, 0.00000, 0.00000, -nan  
0.49547, -0.00851, -0.82176, 0.55023, 0.00000, 0.00000, -nan  
0.49599, -0.00725, -0.82222, 0.54983, 0.00000, 0.00000, -nan  
0.49649, -0.00584, -0.82212, 0.55191, 0.00000, 0.00000, -nan  
0.49699, -0.00990, -0.82005, 0.55212, 0.00000, 0.00000, -nan  
0.49747, -0.01129, -0.82439, 0.55481, 0.00000, 0.00000, -nan  
0.49796, -0.00965, -0.81978, 0.55218, 0.00000, 0.00000, -nan  
0.49846, -0.00895, -0.81913, 0.55170, 0.00000, 0.00000, -nan  
0.49893, -0.00902, -0.82491, 0.55124, 0.00000, 0.00000, -nan  
0.49942, -0.00885, -0.82201, 0.55101, 0.00000, 0.00000, -nan  
0.49993, -0.00935, -0.82310, 0.54924, 0.00000, 0.00000, -nan  
0.50044, -0.00795, -0.82188, 0.55264, 0.00000, 0.00000, -nan  
0.50142, -0.00952, -0.82060, 0.55292, 0.00000, 0.00000, -nan  
0.50193, -0.00938, -0.82235, 0.55088, 0.00000, 0.00000, -nan  
0.50242, -0.01055, -0.82254, 0.54911, 0.00000, 0.00000, -nan  
0.50290, -0.01244, -0.82407, 0.55056, 0.00000, 0.00000, -nan  
0.50339, -0.00900, -0.82352, 0.55225, 0.00000, 0.00000, -nan  
0.50393, -0.00921, -0.82310, 0.55281, 0.00000, 0.00000, -nan  
0.50445, -0.01057, -0.81991, 0.55119, 0.00000, 0.00000, -nan  
0.50492, -0.00843, -0.81985, 0.55294, 0.00000, 0.00000, -nan  
0.50539, -0.01102, -0.82035, 0.55325, 0.00000, 0.00000, -nan  
0.50592, -0.01001, -0.82150, 0.55122, 0.00000, 0.00000, -nan  
0.50640, -0.00885, -0.82062, 0.54998, 0.00000, 0.00000, -nan  
0.50688, -0.00881, -0.82367, 0.55107, 0.00000, 0.00000, -nan  
0.50735, -0.00742, -0.82090, 0.55141, 0.00000, 0.00000, -nan  
0.50787, -0.00685, -0.81871, 0.55088, 0.00000, 0.00000, -nan  
0.50839, -0.00822, -0.82001, 0.55113, 0.00000, 0.00000, -nan  
0.50885, -0.00853, -0.81766, 0.55130, 0.00000, 0.00000, -nan  
0.50938, -0.00954, -0.81894, 0.55033, 0.00000, 0.00000, -nan  
0.50987, -0.01106, -0.82327, 0.55168, 0.00000, 0.00000, -nan  
0.51036, -0.01009, -0.82312, 0.55145, 0.00000, 0.00000, -nan  
0.51084, -0.00885, -0.82418, 0.55176, 0.00000, 0.00000, -nan  
0.51137, -0.01293, -0.82493, 0.54949, 0.00000, 0.00000, -nan  
0.51183, -0.00839, -0.82249, 0.55016, 0.00000, 0.00000, -nan  
0.51235, -0.00977, -0.82327, 0.55025, 0.00000, 0.00000, -nan  
0.51283, -0.00668, -0.81879, 0.55084, 0.00000, 0.00000, -nan  
0.51334, -0.00826, -0.81970, 0.54787, 0.00000, 0.00000, -nan  
0.51382, -0.01087, -0.82172, 0.54859, 0.00000, 0.00000, -nan  
0.51429, -0.01095, -0.82363, 0.54956, 0.00000, 0.00000, -nan  
0.51483, -0.00872, -0.82348, 0.54781, 0.00000, 0.00000, -nan  
0.51532, -0.01024, -0.81860, 0.55056, 0.00000, 0.00000, -nan  
0.51579, -0.01022, -0.81905, 0.55019, 0.00000, 0.00000, -nan  
0.51634, -0.00790, -0.81820, 0.54918, 0.00000, 0.00000, -nan  
0.51682, -0.00813, -0.82129, 0.55002, 0.00000, 0.00000, -nan  
0.51729, -0.00896, -0.82483, 0.55204, 0.00000, 0.00000, -nan  
0.51784, -0.00755, -0.82483, 0.55151, 0.00000, 0.00000, -nan  
0.51830, -0.00975, -0.82325, 0.55059, 0.00000, 0.00000, -nan  
0.51879, -0.00929, -0.82096, 0.55092, 0.00000, 0.00000, -nan  
0.51931, -0.01148, -0.81854, 0.55063, 0.00000, 0.00000, -nan  
0.51980, -0.00950, -0.82214, 0.55025, 0.00000, 0.00000, -nan  
0.52029, -0.00866, -0.82077, 0.55254, 0.00000, 0.00000, -nan  
0.52084, -0.00961, -0.82029, 0.55075, 0.00000, 0.00000, -nan  
0.52133, -0.00921, -0.82136, 0.55183, 0.00000, 0.00000, -nan  
0.52230, -0.00910, -0.82483, 0.54993, 0.00000, 0.00000, -nan  
0.52280, -0.00898, -0.82336, 0.55277, 0.00000, 0.00000, -nan  
0.52330, -0.01064, -0.82197, 0.55117, 0.00000, 0.00000, -nan  
0.52421, -0.01144, -0.82291, 0.55111, 0.00000, 0.00000, -nan  
0.52473, -0.01253, -0.82277, 0.55157, 0.00000, 0.00000, -nan  
0.52520, -0.01009, -0.82191, 0.55052, 0.00000, 0.00000, -nan  
0.52574, -0.01001, -0.82039, 0.55126, 0.00000, 0.00000, -nan  
0.52620, -0.01053, -0.82144, 0.54806, 0.00000, 0.00000, -nan  
0.52668, -0.00658, -0.82108, 0.55006, 0.00000, 0.00000, -nan  
0.52718, -0.00753, -0.82375, 0.55082, 0.00000, 0.00000, -nan  
0.52770, -0.01024, -0.82472, 0.54947, 0.00000, 0.00000, -nan  
0.52821, -0.00811, -0.82518, 0.55019, 0.00000, 0.00000, -nan  
0.52870, -0.00732, -0.82333, 0.55241, 0.00000, 0.00000, -nan  
0.52919, -0.01022, -0.82157, 0.55218, 0.00000, 0.00000, -nan  
0.52969, -0.00685, -0.82218, 0.55000, 0.00000, 0.00000, -nan  
0.53017, -0.01280, -0.82073, 0.55126, 0.00000, 0.00000, -nan  
0.53165, -0.01112, -0.82151, 0.54850, 0.00000, 0.00000, -nan  
0.53215, -0.00792, -0.82283, 0.55141, 0.00000, 0.00000, -nan  
0.53265, -0.00610, -0.82136, 0.55143, 0.00000, 0.00000, -nan  
0.53316, -0.00925, -0.82026, 0.55008, 0.00000, 0.00000, -nan  
0.53366, -0.00677, -0.82083, 0.54909, 0.00000, 0.00000, -nan  
0.53416, -0.00641, -0.82275, 0.55031, 0.00000, 0.00000, -nan  
0.53464, -0.00690, -0.82052, 0.55195, 0.00000, 0.00000, -nan  
0.53515, -0.00971, -0.82001, 0.55227, 0.00000, 0.00000, -nan  
0.53565, -0.00864, -0.81898, 0.55145, 0.00000, 0.00000, -nan  
0.53610, -0.00971, -0.82043, 0.54724, 0.00000, 0.00000, -nan  
0.53661, -0.00971, -0.82300, 0.54848, 0.00000, 0.00000, -nan  
0.53713, -0.00942, -0.82153, 0.55407, 0.00000, 0.00000, -nan  
0.53760, -0.00584, -0.82228, 0.55162, 0.00000, 0.00000, -nan  
0.53861, -0.00811, -0.82077, 0.54985, 0.00000, 0.00000, -nan  
0.53910, -0.01104, -0.82457, 0.55098, 0.00000, 0.00000, -nan  
0.53957, -0.00975, -0.82483, 0.55128, 0.00000, 0.00000, -nan  
0.54010, -0.00969, -0.82537, 0.55222, 0.00000, 0.00000, -nan  
0.54058, -0.00725, -0.82628, 0.55063, 0.00000, 0.00000, -nan  
0.54107, -0.00952, -0.82197, 0.55099, 0.00000, 0.00000, -nan  
0.54207, -0.01188, -0.82190, 0.55079, 0.00000, 0.00000, -nan  
0.54255, -0.01066, -0.82504, 0.55294, 0.00000, 0.00000, -nan  
0.54308, -0.00603, -0.82479, 0.55315, 0.00000, 0.00000, -nan  
0.54356, -0.00938, -0.82342, 0.55016, 0.00000, 0.00000, -nan  
0.54408, -0.00834, -0.82216, 0.54941, 0.00000, 0.00000, -nan  
0.54452, -0.00595, -0.82035, 0.55092, 0.00000, 0.00000, -nan  
0.54506, -0.00774, -0.82245, 0.55103, 0.00000, 0.00000, -nan  
0.54552, -0.01270, -0.82150, 0.55073, 0.00000, 0.00000, -nan  
0.54601, -0.01013, -0.82258, 0.55164, 0.00000, 0.00000, -nan  
0.54652, -0.00706, -0.82170, 0.55069, 0.00000, 0.00000, -nan  
0.54702, -0.01089, -0.82003, 0.55162, 0.00000, 0.00000, -nan  
0.54750, -0.00790, -0.81875, 0.55319, 0.00000, 0.00000, -nan  
0.54799, -0.00874, -0.82001, 0.55311, 0.00000, 0.00000, -nan  
0.54854, -0.00795, -0.81957, 0.55063, 0.00000, 0.00000, -nan  
0.54900, -0.00681, -0.82216, 0.55138, 0.00000, 0.00000, -nan  
0.54950, -0.00795, -0.82315, 0.55206, 0.00000, 0.00000, -nan  
0.55001, -0.00803, -0.82355, 0.55029, 0.00000, 0.00000, -nan  
0.55099, -0.00746, -0.82237, 0.55252, 0.00000, 0.00000, -nan  
0.55147, -0.00738, -0.82287, 0.54966, 0.00000, 0.00000, -nan  
0.55199, -0.00778, -0.82363, 0.55120, 0.00000, 0.00000, -nan  
0.55244, -0.00877, -0.82283, 0.55075, 0.00000, 0.00000, -nan  
0.55298, -0.01007, -0.81955, 0.55079, 0.00000, 0.00000, -nan  
0.55397, -0.00969, -0.82144, 0.55143, 0.00000, 0.00000, -nan  
0.55448, -0.00916, -0.82081, 0.55225, 0.00000, 0.00000, -nan  
0.55494, -0.00954, -0.82293, 0.55132, 0.00000, 0.00000, -nan  
0.55545, -0.00538, -0.82434, 0.55212, 0.00000, 0.00000, -nan  
0.55594, -0.00710, -0.82350, 0.55405, 0.00000, 0.00000, -nan  
0.55643, -0.00738, -0.82106, 0.55246, 0.00000, 0.00000, -nan  
0.55692, -0.00708, -0.82087, 0.54838, 0.00000, 0.00000, -nan  
0.55741, -0.00685, -0.82056, 0.55012, 0.00000, 0.00000, -nan  
0.55791, -0.00967, -0.82018, 0.55084, 0.00000, 0.00000, -nan  
0.55840, -0.00927, -0.82396, 0.55300, 0.00000, 0.00000, -nan  
0.55894, -0.00973, -0.82106, 0.55168, 0.00000, 0.00000, -nan  
0.55939, -0.01190, -0.81877, 0.55180, 0.00000, 0.00000, -nan  
0.55991, -0.00973, -0.82178, 0.54943, 0.00000, 0.00000, -nan  
0.56041, -0.01253, -0.82209, 0.55031, 0.00000, 0.00000, -nan  
0.56092, -0.01110, -0.82235, 0.55380, 0.00000, 0.00000, -nan  
0.56139, -0.01038, -0.82268, 0.55077, 0.00000, 0.00000, -nan  
0.56186, -0.01144, -0.82148, 0.54798, 0.00000, 0.00000, -nan  
0.56237, -0.00734, -0.82144, 0.55180, 0.00000, 0.00000, -nan  
0.56291, -0.00772, -0.82129, 0.55046, 0.00000, 0.00000, -nan  
0.56337, -0.00622, -0.82348, 0.54764, 0.00000, 0.00000, -nan  
0.56390, -0.00633, -0.82451, 0.54869, 0.00000, 0.00000, -nan  
0.56436, -0.01022, -0.82277, 0.54880, 0.00000, 0.00000, -nan  
0.56490, -0.00759, -0.82315, 0.55119, 0.00000, 0.00000, -nan  
0.56538, -0.00479, -0.82247, 0.55054, 0.00000, 0.00000, -nan  
0.56585, -0.00763, -0.82067, 0.54928, 0.00000, 0.00000, -nan  
0.56639, -0.00637, -0.81852, 0.55042, 0.00000, 0.00000, -nan  
0.56685, -0.01106, -0.82100, 0.54918, 0.00000, 0.00000, -nan  
0.56740, -0.00950, -0.82346, 0.55134, 0.00000, 0.00000, -nan  
0.56788, -0.00601, -0.82453, 0.55159, 0.00000, 0.00000, -nan  
0.56836, -0.00856, -0.82548, 0.55094, 0.00000, 0.00000, -nan  
0.56891, -0.00982, -0.82401, 0.55073, 0.00000, 0.00000, -nan  
0.56938, -0.00950, -0.81915, 0.55038, 0.00000, 0.00000, -nan  
0.56986, -0.00875, -0.82178, 0.54926, 0.00000, 0.00000, -nan  
0.57089, -0.00683, -0.82310, 0.54855, 0.00000, 0.00000, -nan  
0.57137, -0.00771, -0.82399, 0.55351, 0.00000, 0.00000, -nan  
0.57187, -0.00637, -0.82157, 0.55073, 0.00000, 0.00000, -nan  
0.57229, -0.00919, -0.82014, 0.54770, 0.00000, 0.00000, -nan  
0.57287, -0.00654, -0.82260, 0.55059, 0.00000, 0.00000, -nan  
0.57328, -0.00780, -0.82117, 0.55084, 0.00000, 0.00000, -nan  
0.57375, -0.00881, -0.82176, 0.55204, 0.00000, 0.00000, -nan  
0.57430, -0.00687, -0.82144, 0.55130, 0.00000, 0.00000, -nan  
0.57475, -0.00971, -0.82291, 0.55162, 0.00000, 0.00000, -nan  
0.57527, -0.01295, -0.82222, 0.55094, 0.00000, 0.00000, -nan  
0.57577, -0.01078, -0.82298, 0.55059, 0.00000, 0.00000, -nan  
0.57627, -0.00801, -0.82293, 0.54882, 0.00000, 0.00000, -nan  
0.57675, -0.01091, -0.82163, 0.55058, 0.00000, 0.00000, -nan  
0.57726, -0.00957, -0.82176, 0.55223, 0.00000, 0.00000, -nan  
0.57773, -0.00610, -0.82226, 0.55237, 0.00000, 0.00000, -nan  
0.57825, -0.00578, -0.82230, 0.55027, 0.00000, 0.00000, -nan  
0.57873, -0.00822, -0.82329, 0.54962, 0.00000, 0.00000, -nan  
0.57922, -0.01064, -0.82376, 0.55027, 0.00000, 0.00000, -nan  
0.58023, -0.00904, -0.81974, 0.54989, 0.00000, 0.00000, -nan  
0.58071, -0.00940, -0.82167, 0.54825, 0.00000, 0.00000, -nan  
0.58121, -0.00521, -0.82308, 0.55048, 0.00000, 0.00000, -nan  
0.58170, -0.00582, -0.82106, 0.55134, 0.00000, 0.00000, -nan  
0.58220, -0.00925, -0.82359, 0.55166, 0.00000, 0.00000, -nan  
0.58269, -0.00950, -0.82634, 0.54825, 0.00000, 0.00000, -nan  
0.58318, -0.00837, -0.82563, 0.54705, 0.00000, 0.00000, -nan  
0.58367, -0.00788, -0.82451, 0.55040, 0.00000, 0.00000, -nan  
0.58416, -0.00710, -0.82066, 0.54995, 0.00000, 0.00000, -nan  
0.58471, -0.00559, -0.82144, 0.54996, 0.00000, 0.00000, -nan  
0.58518, -0.00963, -0.82117, 0.54897, 0.00000, 0.00000, -nan  
0.58566, -0.00595, -0.82298, 0.54913, 0.00000, 0.00000, -nan  
0.58616, -0.00614, -0.82458, 0.54897, 0.00000, 0.00000, -nan  
0.58665, -0.00854, -0.82209, 0.54564, 0.00000, 0.00000, -nan  
0.58714, -0.00841, -0.82129, 0.54729, 0.00000, 0.00000, -nan  
0.58768, -0.00441, -0.82090, 0.54937, 0.00000, 0.00000, -nan  
0.58816, -0.00830, -0.82270, 0.55025, 0.00000, 0.00000, -nan  
0.58864, -0.00805, -0.82546, 0.54934, 0.00000, 0.00000, -nan  
0.58913, -0.00648, -0.82071, 0.54871, 0.00000, 0.00000, -nan  
0.58961, -0.00673, -0.82455, 0.55071, 0.00000, 0.00000, -nan  
0.59011, -0.00534, -0.82573, 0.55330, 0.00000, 0.00000, -nan  
0.59061, -0.00824, -0.82338, 0.54941, 0.00000, 0.00000, -nan  
0.59160, -0.00921, -0.82344, 0.54955, 0.00000, 0.00000, -nan  
0.59209, -0.00864, -0.82277, 0.55035, 0.00000, 0.00000, -nan  
0.59262, -0.00803, -0.82470, 0.55113, 0.00000, 0.00000, -nan  
0.59310, -0.00681, -0.82331, 0.54960, 0.00000, 0.00000, -nan  
0.59357, -0.00660, -0.82096, 0.54688, 0.00000, 0.00000, -nan  
0.59411, -0.00690, -0.82291, 0.55067, 0.00000, 0.00000, -nan  
0.59458, -0.00839, -0.82207, 0.54920, 0.00000, 0.00000, -nan  
0.59510, -0.00916, -0.82399, 0.54979, 0.00000, 0.00000, -nan  
0.59608, -0.00702, -0.82203, 0.55090, 0.00000, 0.00000, -nan  
0.59658, -0.00540, -0.82270, 0.55086, 0.00000, 0.00000, -nan  
0.59710, -0.00708, -0.82272, 0.54962, 0.00000, 0.00000, -nan  
0.59757, -0.00910, -0.82493, 0.55367, 0.00000, 0.00000, -nan  
0.59805, -0.00786, -0.82247, 0.55443, 0.00000, 0.00000, -nan  
0.59858, -0.00727, -0.82237, 0.55231, 0.00000, 0.00000, -nan  
0.59905, -0.00950, -0.82355, 0.55037, 0.00000, 0.00000, -nan  
0.59953, -0.00790, -0.82270, 0.55119, 0.00000, 0.00000, -nan  
0.60006, -0.00692, -0.82335, 0.54989, 0.00000, 0.00000, -nan  
0.60053, -0.01053, -0.82268, 0.55418, 0.00000, 0.00000, -nan  
0.60104, -0.00935, -0.82191, 0.55042, 0.00000, 0.00000, -nan  
0.60152, -0.00713, -0.82174, 0.55141, 0.00000, 0.00000, -nan  
0.60205, -0.00830, -0.82499, 0.54926, 0.00000, 0.00000, -nan  
0.60251, -0.00978, -0.82199, 0.54834, 0.00000, 0.00000, -nan  
0.60303, -0.00868, -0.81934, 0.54983, 0.00000, 0.00000, -nan  
0.60353, -0.00479, -0.82182, 0.55063, 0.00000, 0.00000, -nan  
0.60399, -0.00626, -0.82291, 0.55317, 0.00000, 0.00000, -nan  
0.60457, -0.00662, -0.82241, 0.55254, 0.00000, 0.00000, -nan  
0.60552, -0.00856, -0.82241, 0.54983, 0.00000, 0.00000, -nan  
0.60599, -0.00845, -0.82390, 0.55046, 0.00000, 0.00000, -nan  
0.60646, -0.01337, -0.82050, 0.55323, 0.00000, 0.00000, -nan  
0.60698, -0.00994, -0.82195, 0.55201, 0.00000, 0.00000, -nan  
0.60746, -0.00980, -0.82384, 0.55180, 0.00000, 0.00000, -nan  
0.60796, -0.01005, -0.82012, 0.55115, 0.00000, 0.00000, -nan  
0.60848, -0.00708, -0.82195, 0.55185, 0.00000, 0.00000, -nan  
0.60895, -0.00671, -0.82195, 0.55079, 0.00000, 0.00000, -nan  
0.60944, -0.00763, -0.82331, 0.55042, 0.00000, 0.00000, -nan  
